City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
520,Le Mars,US,2022-02-21 16:18:55,42.7942,-96.1656,35.11,80,100,13.8,overcast clouds
521,Voh,NC,2022-02-21 16:18:55,-20.9667,164.7,76.39,91,97,5.21,overcast clouds
522,Nishihara,JP,2022-02-21 16:18:55,26.1842,127.7558,58.28,68,75,11.5,broken clouds
523,Bassar,TG,2022-02-21 16:18:55,9.25,0.7833,98.6,8,69,5.17,broken clouds
524,Yumen,CN,2022-02-21 16:18:56,40.2833,97.2,19.38,59,0,5.61,clear sky
525,Kem,RU,2022-02-21 16:18:56,64.9555,34.5793,6.22,97,40,5.77,scattered clouds
526,Bobcaygeon,CA,2022-02-21 16:18:56,44.5462,-78.542,36.88,83,99,9.06,overcast clouds
527,Farap,TM,2022-02-21 16:18:57,39.1704,63.6116,55.4,30,0,13.8,clear sky
528,Sambava,MG,2022-02-21 16:18:57,-14.2667,50.1667,81.52,84,100,5.19,overcast clouds
529,Sciacca,IT,2022-02-21 16:18:58,37.5082,13.0881,56.98,82,80,21.85,broken clouds
530,Kaifeng,CN,2022-02-21 16:18:58,34.7911,114.3483,32.86,27,100,2.73,overcast clouds
531,Nazarovo,RU,2022-02-21 16:18:58,56.0064,90.3914,-0.98,95,5,4.0,clear sky
532,Nizhniy Baskunchak,RU,2022-02-21 16:18:58,48.2198,46.8311,38.1,92,100,4.27,overcast clouds
533,Genhe,CN,2022-02-21 16:18:59,50.7833,121.5167,-16.83,100,59,1.36,broken clouds
534,Sacramento,US,2022-02-21 16:16:56,38.4666,-121.3177,47.95,69,0,5.75,clear sky
535,Morgan City,US,2022-02-21 16:18:59,29.6994,-91.2068,75.0,88,100,10.36,overcast clouds
536,Verkhnetulomskiy,RU,2022-02-21 16:19:00,68.6073,31.7962,5.13,97,100,2.68,overcast clouds
537,Turiacu,BR,2022-02-21 16:19:00,-1.6633,-45.3717,81.95,79,95,7.2,overcast clouds
538,Shaunavon,CA,2022-02-21 16:19:00,49.6501,-108.4181,-9.62,89,100,7.38,overcast clouds
539,Shujalpur,IN,2022-02-21 16:19:01,23.4,76.7167,68.92,22,0,3.11,clear sky
540,Bagdarin,RU,2022-02-21 16:19:01,54.4333,113.6,0.16,90,98,3.42,overcast clouds
541,Laguna,US,2022-02-21 16:16:43,38.421,-121.4238,48.25,67,0,5.75,clear sky
542,Talara,PE,2022-02-21 16:19:02,-4.5772,-81.2719,84.96,51,40,6.91,scattered clouds
543,Kuna,US,2022-02-21 16:19:02,43.4918,-116.4201,31.73,84,100,1.01,overcast clouds
544,Saint George,US,2022-02-21 16:19:02,37.1041,-113.5841,56.95,27,0,12.66,clear sky
545,Haines Junction,CA,2022-02-21 16:19:03,60.7522,-137.5108,-18.45,76,100,1.14,overcast clouds
546,Stabat,ID,2022-02-21 16:19:03,3.761,98.4513,80.8,96,9,2.33,clear sky
547,Esil,KZ,2022-02-21 16:19:04,51.9556,66.4042,30.47,86,93,9.35,overcast clouds
548,Benjamin Hill,MX,2022-02-21 16:19:04,30.1667,-111.1,49.95,68,73,15.05,broken clouds
549,Fairbanks,US,2022-02-21 16:20:02,64.8378,-147.7164,14.22,75,100,5.75,overcast clouds
550,Kahului,US,2022-02-21 16:20:05,20.8947,-156.47,74.84,85,0,1.99,clear sky
551,Broken Hill,AU,2022-02-21 16:20:05,-31.95,141.4333,65.44,35,0,16.71,clear sky
552,Boden,SE,2022-02-21 16:20:06,65.8252,21.6886,8.6,98,86,4.23,overcast clouds
553,Rock Island,US,2022-02-21 16:20:06,41.45,-90.5168,49.68,74,0,16.11,clear sky
554,Safford,US,2022-02-21 16:20:06,32.834,-109.7076,58.12,27,0,0.0,clear sky
555,Tayoltita,MX,2022-02-21 16:20:07,24.0833,-105.9333,74.23,32,3,4.68,clear sky
556,Retiro,AR,2022-02-21 16:20:08,-34.5833,-58.3833,78.8,56,75,6.91,broken clouds
557,Muana,BR,2022-02-21 16:20:08,-1.5283,-49.2167,88.7,55,84,4.0,broken clouds
558,Homa Bay,KE,2022-02-21 16:20:08,-0.5273,34.4571,76.68,61,99,3.98,overcast clouds
559,Fort Nelson,CA,2022-02-21 16:16:13,58.8053,-122.7002,-29.61,75,0,3.44,clear sky
560,Pacific Grove,US,2022-02-21 16:20:09,36.6177,-121.9166,50.11,70,0,11.99,clear sky
561,Puerto Madryn,AR,2022-02-21 16:20:09,-42.7692,-65.0385,56.01,56,97,18.63,overcast clouds
562,Kieta,PG,2022-02-21 16:20:10,-6.2167,155.6333,79.32,80,100,2.66,overcast clouds
563,Serebryanyy Bor,RU,2022-02-21 16:20:10,56.8,124.8,-9.92,99,100,1.34,overcast clouds
564,Svirsk,RU,2022-02-21 16:20:10,53.0858,103.3325,-2.34,100,87,3.38,overcast clouds
565,Pointe Michel,DM,2022-02-21 16:20:11,15.25,-61.3833,86.94,48,40,8.05,scattered clouds
566,Swift Current,CA,2022-02-21 16:16:13,50.2834,-107.8014,-10.39,77,100,6.91,overcast clouds
567,Bataipora,BR,2022-02-21 16:20:11,-22.2953,-53.2711,94.26,34,19,6.51,few clouds
568,Yagodnoye,RU,2022-02-21 16:20:12,62.55,149.6667,-39.06,98,23,4.36,few clouds
569,Maniitsoq,GL,2022-02-21 16:20:12,65.4167,-52.9,-6.11,90,88,4.12,overcast clouds
570,Bathsheba,BB,2022-02-21 16:20:12,13.2167,-59.5167,84.81,61,40,19.57,scattered clouds
571,Dzilam Gonzalez,MX,2022-02-21 16:20:12,21.2833,-88.9333,82.92,55,0,7.27,clear sky
572,Korla,CN,2022-02-21 16:20:13,41.7597,86.1469,30.45,41,0,2.91,clear sky
573,Taloda,IN,2022-02-21 16:20:13,21.5667,74.2167,79.61,21,1,5.46,clear sky
574,Kambove,CD,2022-02-21 16:20:13,-10.8764,26.5969,66.11,89,80,4.68,broken clouds
575,Ankang,CN,2022-02-21 16:20:14,32.68,109.0172,41.79,52,55,1.77,broken clouds
576,Kingori,TZ,2022-02-21 16:20:14,-3.2833,36.9833,74.44,58,58,0.63,broken clouds
577,Star Dojran,MK,2022-02-21 16:20:15,41.1875,22.7208,59.63,71,17,5.97,few clouds
578,Gigmoto,PH,2022-02-21 16:20:15,13.7796,124.39,78.33,87,100,12.82,overcast clouds
579,Midland,US,2022-02-21 16:16:13,31.9974,-102.0779,65.75,30,0,13.8,clear sky
580,Toora-Khem,RU,2022-02-21 16:20:15,52.4675,96.11,-3.14,99,83,1.39,broken clouds
581,Rock Sound,BS,2022-02-21 16:20:16,24.9,-76.2,74.41,75,10,17.11,clear sky
582,Moose Factory,CA,2022-02-21 16:20:16,51.2585,-80.6094,-16.6,57,0,10.36,clear sky
583,Tecpan,GT,2022-02-21 16:20:17,14.7623,-90.9947,68.88,43,5,5.88,clear sky
584,Chumikan,RU,2022-02-21 16:20:17,54.7183,135.315,-7.46,85,1,14.52,clear sky
585,Kizukuri,JP,2022-02-21 16:20:17,40.8061,140.3861,25.95,75,100,24.05,light snow
586,Santa Fe,AR,2022-02-21 16:19:13,-31.6333,-60.7,84.99,44,3,11.01,light rain
587,Soyo,AO,2022-02-21 16:20:18,-6.1349,12.3689,86.05,72,77,10.36,broken clouds
588,Ossora,RU,2022-02-21 16:20:18,59.2353,163.0719,-20.16,87,5,3.67,clear sky
589,Shache,CN,2022-02-21 16:16:07,38.4167,77.2406,35.44,37,0,7.0,clear sky
590,Scarborough,GB,2022-02-21 16:20:18,54.2797,-0.4044,48.51,72,6,5.01,clear sky
591,Sarkikaraagac,TR,2022-02-21 16:20:19,38.0794,31.3664,39.27,95,94,4.52,overcast clouds
592,Teeli,RU,2022-02-21 16:20:19,51.0333,90.2333,-7.29,88,23,3.06,few clouds
593,Gravdal,NO,2022-02-21 16:21:20,68.1214,13.5031,22.68,62,100,4.92,overcast clouds
594,Kon Tum,VN,2022-02-21 16:21:20,14.35,108.0,62.83,92,11,4.14,few clouds
595,Soledade,BR,2022-02-21 16:21:20,-28.8183,-52.5103,85.42,38,46,9.37,scattered clouds
596,Kihei,US,2022-02-21 16:21:21,20.785,-156.4656,74.84,86,0,0.0,clear sky
597,Labuhan,ID,2022-02-21 16:21:21,-6.8844,112.2051,78.39,83,100,6.35,light rain
598,Husavik,IS,2022-02-21 16:21:21,66.0449,-17.3389,28.31,74,100,15.48,overcast clouds
599,Banda Aceh,ID,2022-02-21 16:21:22,5.5577,95.3222,80.73,83,70,8.25,broken clouds
600,Bara,NG,2022-02-21 16:21:22,10.3744,10.7288,92.98,9,42,9.89,scattered clouds
601,Chardara,KZ,2022-02-21 16:21:23,41.2547,67.9692,51.51,51,1,13.29,clear sky
602,Lebyazhye,RU,2022-02-21 16:21:23,55.2689,66.4947,31.44,87,100,13.04,overcast clouds
603,Suhut,TR,2022-02-21 16:21:23,38.5311,30.5458,39.36,81,77,4.99,broken clouds
604,Barcelos,PT,2022-02-21 16:17:28,41.5388,-8.6151,66.92,54,8,7.87,clear sky
605,Znamenskoye,RU,2022-02-21 16:21:24,57.1281,73.8282,21.16,95,100,8.12,light snow
606,Constantine,DZ,2022-02-21 16:21:24,36.365,6.6147,58.41,54,0,13.8,clear sky
607,Hervey Bay,AU,2022-02-21 16:21:24,-25.2986,152.8535,73.02,90,2,5.99,clear sky
608,Cape Coast,GH,2022-02-21 16:20:14,5.1053,-1.2466,84.24,73,29,13.51,scattered clouds
609,Te Anau,NZ,2022-02-21 16:21:25,-45.4167,167.7167,55.13,94,99,6.38,overcast clouds
610,Kindu,CD,2022-02-21 16:21:25,-2.95,25.95,80.71,66,100,0.6,overcast clouds
611,Beirut,LB,2022-02-21 16:20:04,33.8889,35.4944,59.74,72,48,12.66,scattered clouds
612,Aripuana,BR,2022-02-21 16:21:26,-9.1667,-60.6333,76.23,88,100,1.5,overcast clouds
613,Abaza,RU,2022-02-21 16:21:26,52.655,90.0928,7.68,94,56,4.34,broken clouds
614,Itarema,BR,2022-02-21 16:21:26,-2.9248,-39.9167,87.71,58,46,16.93,scattered clouds
615,Leshukonskoye,RU,2022-02-21 16:21:27,64.8989,45.7622,14.22,98,97,3.56,overcast clouds
616,Sorong,ID,2022-02-21 16:21:27,-0.8833,131.25,79.05,86,100,13.27,moderate rain
617,Vila,PT,2022-02-21 16:21:28,42.0304,-8.1588,56.75,58,9,6.78,clear sky
618,Naron,ES,2022-02-21 16:21:28,43.5167,-8.1528,59.68,67,40,8.39,scattered clouds
619,Santa Maria Del Rio,MX,2022-02-21 16:21:28,21.8,-100.75,63.84,38,5,2.93,clear sky
620,Middle Island,US,2022-02-21 16:21:29,40.8843,-72.9373,47.71,56,0,11.5,clear sky
621,Juba,SS,2022-02-21 16:21:06,4.8517,31.5825,87.35,12,100,4.52,overcast clouds
622,Koroni,GR,2022-02-21 16:21:29,36.8,21.95,61.07,87,25,9.04,scattered clouds
623,Bulgan,MN,2022-02-21 16:21:29,48.8125,103.5347,-2.43,91,4,4.09,clear sky
624,Vetlanda,SE,2022-02-21 16:21:30,57.4289,15.0776,33.67,92,100,16.71,light snow
625,Veraval,IN,2022-02-21 16:21:30,20.9,70.3667,72.73,78,0,12.28,clear sky
626,Bo Rai,TH,2022-02-21 16:21:31,12.5728,102.5371,78.76,93,97,5.35,overcast clouds
627,Atambua,ID,2022-02-21 16:21:31,-9.1061,124.8925,71.92,97,100,2.73,moderate rain
628,Piacabucu,BR,2022-02-21 16:21:31,-10.4056,-36.4344,85.64,61,88,9.8,overcast clouds
629,Perelyub,RU,2022-02-21 16:21:32,51.8667,50.3667,18.55,98,49,6.04,scattered clouds
630,Ust-Kulom,RU,2022-02-21 16:21:32,61.6864,53.6902,22.82,90,100,10.85,overcast clouds
631,Podsineye,RU,2022-02-21 16:21:32,53.6658,91.5364,1.4,85,20,2.24,mist
632,Apple Valley,US,2022-02-21 16:21:33,34.5008,-117.1859,48.67,66,54,1.99,broken clouds
633,Erzin,TR,2022-02-21 16:21:33,36.9559,36.2,59.72,96,97,5.61,overcast clouds
634,Siocon,PH,2022-02-21 16:21:33,7.7061,122.1353,77.52,84,100,1.36,overcast clouds
635,Road Town,VG,2022-02-21 16:19:04,18.4167,-64.6167,84.29,65,40,11.5,scattered clouds
636,Atar,MR,2022-02-21 16:22:34,20.5169,-13.0499,89.02,11,93,5.08,overcast clouds
637,Batsfjord,NO,2022-02-21 16:22:34,70.6345,29.7185,23.22,79,0,0.0,clear sky
638,Dubbo,AU,2022-02-21 16:20:27,-32.25,148.6167,66.33,88,75,11.5,light rain
639,Baherden,TM,2022-02-21 16:22:34,38.4362,57.4316,51.08,55,100,5.93,overcast clouds
640,Oranjemund,NA,2022-02-21 16:22:35,-28.55,16.4333,68.52,75,3,18.28,clear sky
641,San Jeronimo,PE,2022-02-21 16:22:35,-11.9472,-75.2829,60.69,50,100,1.23,overcast clouds
642,Kurri Kurri,AU,2022-02-21 16:22:35,-32.8167,151.4833,74.52,96,100,2.46,overcast clouds
643,Saint-Pierre,RE,2022-02-21 16:22:36,-21.3393,55.4781,78.48,73,75,10.36,broken clouds
644,Goderich,CA,2022-02-21 16:22:36,43.7501,-81.7165,37.72,70,96,10.36,overcast clouds
645,Sorland,NO,2022-02-21 16:22:36,67.667,12.6934,31.03,57,100,9.01,overcast clouds
646,Mantua,IT,2022-02-21 16:22:37,45.1667,10.7833,61.84,78,40,7.43,scattered clouds
647,Machiques,VE,2022-02-21 16:22:37,10.0644,-72.545,88.93,41,8,9.82,clear sky
648,Filadelfia,US,2022-02-21 16:20:19,39.9523,-75.1638,52.14,46,20,4.61,few clouds
649,Tandahimba,TZ,2022-02-21 16:22:37,-10.75,39.6333,75.88,92,74,4.0,moderate rain
650,Lodja,CD,2022-02-21 16:22:38,-3.4833,23.4333,81.0,66,100,0.6,overcast clouds
651,Rawson,AR,2022-02-21 16:22:38,-43.3002,-65.1023,55.85,57,96,18.19,overcast clouds
652,Bangarapet,IN,2022-02-21 16:22:38,12.9667,78.2,79.79,44,80,7.47,broken clouds
653,Jambi,ID,2022-02-21 16:22:38,-1.6,103.6167,75.4,95,100,2.21,overcast clouds
654,Oeiras,BR,2022-02-21 16:22:39,-7.0253,-42.1311,91.98,42,56,5.14,broken clouds
655,Ballina,AU,2022-02-21 16:22:39,-28.8667,153.5667,68.95,98,24,3.33,moderate rain
656,Geraldton,AU,2022-02-21 16:22:39,-28.7667,114.6,75.61,78,73,17.27,broken clouds
657,Cerrito,CO,2022-02-21 16:22:40,6.8432,-72.694,58.39,65,100,4.74,overcast clouds
658,Zhangye,CN,2022-02-21 16:22:40,38.9342,100.4517,23.4,51,18,6.44,few clouds
659,Santa Cruz De Tenerife,ES,2022-02-21 16:22:22,28.4682,-16.2546,66.72,74,40,8.05,scattered clouds
660,Xichang,CN,2022-02-21 16:22:40,27.8964,102.2634,34.07,94,100,4.59,snow
661,Blackwater,AU,2022-02-21 16:22:41,-23.5833,148.8833,73.18,83,0,8.03,clear sky
662,Zastron,ZA,2022-02-21 16:22:41,-30.3023,27.084,77.77,17,0,13.15,clear sky
663,Kibakwe,TZ,2022-02-21 16:22:41,-6.7167,36.3667,66.29,88,94,1.99,overcast clouds
664,Khani,GE,2022-02-21 16:22:42,41.9563,42.9566,36.97,99,100,1.19,overcast clouds
665,La Ronge,CA,2022-02-21 16:22:42,55.1001,-105.2842,-27.15,62,0,6.91,clear sky
666,Charters Towers,AU,2022-02-21 16:22:42,-20.1,146.2667,74.57,88,3,7.65,clear sky
667,Limbe,CM,2022-02-21 16:22:43,4.0242,9.2149,86.85,70,53,9.82,broken clouds
668,Zhuanghe,CN,2022-02-21 16:22:43,39.7008,122.9911,18.3,35,28,7.2,scattered clouds
669,Largo,US,2022-02-21 16:21:24,27.9095,-82.7873,81.01,65,0,11.5,clear sky
670,Dhidhdhoo,MV,2022-02-21 16:19:55,6.8833,73.1,82.6,70,12,8.01,few clouds
671,Morondava,MG,2022-02-21 16:18:36,-20.2833,44.2833,84.07,77,4,18.07,clear sky
672,Tevaitoa,PF,2022-02-21 16:22:44,-16.7833,-151.5,80.37,77,100,19.3,light rain
673,Vestmanna,FO,2022-02-21 16:22:44,62.1564,-7.1664,32.92,69,63,3.44,broken clouds
674,Trelew,AR,2022-02-21 16:22:27,-43.249,-65.3051,56.55,51,96,17.25,overcast clouds
675,Atherton,GB,2022-02-21 16:22:44,53.5237,-2.4935,50.49,71,80,14.0,broken clouds
676,Kuusamo,FI,2022-02-21 16:22:44,65.9667,29.1833,12.24,85,77,1.14,broken clouds
677,Barabai,ID,2022-02-21 16:17:45,-2.5833,115.3833,72.77,93,99,1.59,overcast clouds
678,Naryan-Mar,RU,2022-02-21 16:22:45,67.6713,53.087,17.06,97,100,4.0,overcast clouds
679,Karoi,ZW,2022-02-21 16:19:11,-16.8099,29.6925,70.07,87,69,3.18,moderate rain
680,Carambei,BR,2022-02-21 16:22:45,-24.9178,-50.0972,79.16,50,85,5.35,overcast clouds
681,Manokwari,ID,2022-02-21 16:23:45,-0.8667,134.0833,76.68,93,100,4.23,very heavy rain
682,Kampot,KH,2022-02-21 16:23:46,10.6167,104.1833,77.05,74,38,3.65,scattered clouds
683,Kismayo,SO,2022-02-21 16:23:46,-0.3582,42.5454,79.03,83,58,13.38,broken clouds
684,Oriximina,BR,2022-02-21 16:23:47,-1.7656,-55.8661,88.7,57,57,4.29,broken clouds
685,Sawtell,AU,2022-02-21 16:23:47,-30.3833,153.1,72.19,92,92,0.0,overcast clouds
